timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime,weather_code,wind_code
1697165460.0,57.0,44.0,62.0,NNE,12.0,0.0,29.89,0.0,Fair,738806,33.0,3.0
1697169060.0,56.0,42.0,60.0,NNE,9.0,0.0,29.91,0.0,Fair,738806,33.0,3.0
1697172660.0,55.0,43.0,64.0,NNW,8.0,0.0,29.92,0.0,Fair,738806,33.0,17.0
1697176260.0,54.0,43.0,66.0,NW,9.0,0.0,29.94,0.0,Fair,738806,33.0,16.0
1697179860.0,54.0,41.0,62.0,NNW,10.0,0.0,29.95,0.0,Fair,738806,33.0,17.0
1697183460.0,55.0,41.0,59.0,NNW,6.0,0.0,29.97,0.0,Fair,738806,33.0,17.0
1697187060.0,57.0,41.0,55.0,N,10.0,0.0,29.99,0.0,Fair,738806,33.0,2.0
1697190660.0,57.0,42.0,57.0,N,13.0,0.0,29.99,0.0,Fair,738806,33.0,2.0
1697194260.0,59.0,38.0,46.0,NNW,13.0,0.0,29.97,0.0,Fair,738806,33.0,17.0
1697197860.0,60.0,39.0,46.0,N,12.0,17.0,29.97,0.0,Fair,738806,33.0,2.0
1697201460.0,62.0,40.0,44.0,NW,8.0,0.0,29.94,0.0,Fair,738806,33.0,16.0
1697205060.0,63.0,38.0,40.0,NW,7.0,0.0,29.94,0.0,Fair,738806,33.0,16.0
1697208660.0,64.0,38.0,38.0,NW,8.0,0.0,29.93,0.0,Fair,738806,33.0,16.0
1697212260.0,64.0,38.0,38.0,N,9.0,0.0,29.91,0.0,Partly Cloudy,738806,29.0,2.0
1697215860.0,63.0,38.0,40.0,NNW,10.0,0.0,29.92,0.0,Partly Cloudy,738806,29.0,17.0
1697219460.0,62.0,39.0,43.0,NW,10.0,0.0,29.93,0.0,Mostly Cloudy,738806,27.0,16.0
1697223060.0,62.0,39.0,43.0,NNW,9.0,0.0,29.93,0.0,Mostly Cloudy,738806,27.0,17.0
1697226660.0,62.0,40.0,44.0,NW,8.0,0.0,29.94,0.0,Mostly Cloudy,738806,27.0,16.0
1697230260.0,61.0,40.0,46.0,NW,10.0,0.0,29.96,0.0,Mostly Cloudy,738806,27.0,16.0
1697233860.0,59.0,40.0,49.0,NNW,6.0,0.0,29.95,0.0,Mostly Cloudy,738806,27.0,17.0
1697237460.0,59.0,42.0,53.0,NNW,5.0,0.0,29.94,0.0,Mostly Cloudy,738806,27.0,17.0
1697241060.0,59.0,41.0,51.0,NNE,6.0,0.0,29.93,0.0,Mostly Cloudy,738806,27.0,3.0
1697244660.0,59.0,40.0,49.0,NNE,6.0,0.0,29.91,0.0,Cloudy,738807,26.0,3.0
1697248260.0,58.0,40.0,51.0,NNE,6.0,0.0,29.9,0.0,Cloudy,738807,26.0,3.0
1697251860.0,58.0,40.0,51.0,N,6.0,0.0,29.89,0.0,Cloudy,738807,26.0,2.0
1697255460.0,57.0,39.0,51.0,NNE,6.0,0.0,29.87,0.0,Cloudy,738807,26.0,3.0
1697259060.0,57.0,41.0,55.0,NNE,5.0,0.0,29.89,0.0,Cloudy,738807,26.0,3.0
1697262660.0,56.0,41.0,57.0,NNE,8.0,0.0,29.87,0.0,Cloudy,738807,26.0,3.0
1697266260.0,55.0,40.0,57.0,NNE,8.0,0.0,29.88,0.0,Cloudy,738807,26.0,3.0
1697269860.0,56.0,43.0,62.0,ENE,8.0,0.0,29.85,0.0,Cloudy,738807,26.0,5.0
1697273460.0,55.0,43.0,64.0,NE,5.0,0.0,29.85,0.0,Light Rain,738807,120.0,4.0
1697277060.0,54.0,44.0,69.0,NE,3.0,0.0,29.83,0.0,Light Rain,738807,120.0,4.0
1697280660.0,53.0,46.0,77.0,N,5.0,0.0,29.82,0.1,Light Rain,738807,120.0,2.0
1697284260.0,52.0,47.0,83.0,NNE,6.0,0.0,29.79,0.1,Rain,738807,12.0,3.0
1697287860.0,51.0,45.0,80.0,N,7.0,0.0,29.77,0.1,Rain,738807,12.0,2.0
1697291460.0,51.0,46.0,83.0,NE,7.0,0.0,29.74,0.1,Rain,738807,12.0,4.0
1697295060.0,52.0,48.0,86.0,NNE,10.0,0.0,29.71,0.1,Rain,738807,12.0,3.0
1697298240.0,52.0,48.0,86.0,NNE,12.0,0.0,29.69,0.0,Light Rain,738807,120.0,3.0
1697298660.0,52.0,48.0,86.0,NNE,10.0,0.0,29.69,0.0,Light Rain,738807,120.0,3.0
1697300520.0,51.0,48.0,89.0,NE,16.0,0.0,29.67,0.0,Light Rain,738807,120.0,4.0
1697302260.0,51.0,47.0,86.0,NNE,12.0,0.0,29.66,0.1,Light Rain,738807,120.0,3.0
1697305860.0,51.0,47.0,86.0,NNE,13.0,0.0,29.65,0.0,Light Rain,738807,120.0,3.0
1697308800.0,51.0,48.0,89.0,NNE,13.0,0.0,29.63,0.0,Light Rain,738807,120.0,3.0
1697309460.0,50.0,47.0,89.0,NNE,13.0,0.0,29.63,0.0,Light Rain,738807,120.0,3.0
1697312460.0,50.0,47.0,89.0,NNE,12.0,0.0,29.61,0.0,Cloudy,738807,26.0,3.0
1697313060.0,51.0,47.0,86.0,NNE,10.0,0.0,29.61,0.0,Cloudy,738807,26.0,3.0
1697316660.0,52.0,48.0,86.0,N,8.0,0.0,29.6,0.0,Cloudy,738807,26.0,2.0
1697320260.0,51.0,47.0,86.0,NNE,10.0,0.0,29.57,0.0,Light Rain,738807,120.0,3.0
1697323860.0,52.0,45.0,77.0,NNE,13.0,0.0,29.53,0.0,Cloudy,738807,26.0,3.0
1697327220.0,52.0,46.0,82.0,NNE,9.0,0.0,29.52,0.0,Light Rain,738807,120.0,3.0
1697327460.0,52.0,46.0,80.0,NNE,13.0,0.0,29.52,0.0,Light Rain,738807,120.0,3.0
1697331060.0,52.0,47.0,83.0,N,12.0,0.0,29.48,0.0,Cloudy,738808,26.0,2.0
1697334660.0,52.0,46.0,80.0,N,12.0,0.0,29.46,0.0,Cloudy,738808,26.0,2.0
1697338260.0,52.0,45.0,77.0,N,14.0,0.0,29.47,0.0,Mostly Cloudy,738808,27.0,2.0
1697341860.0,53.0,44.0,71.0,N,17.0,0.0,29.45,0.0,Mostly Cloudy,738808,27.0,2.0
1697345460.0,53.0,45.0,74.0,N,17.0,24.0,29.46,0.0,Mostly Cloudy,738808,27.0,2.0
1697349060.0,53.0,45.0,74.0,N,17.0,24.0,29.47,0.0,Mostly Cloudy,738808,27.0,2.0
1697352660.0,54.0,44.0,69.0,NNW,17.0,0.0,29.48,0.0,Mostly Cloudy,738808,27.0,17.0
1697356260.0,54.0,44.0,69.0,NNW,15.0,23.0,29.49,0.0,Mostly Cloudy,738808,27.0,17.0
1697359860.0,55.0,43.0,64.0,N,20.0,26.0,29.5,0.0,Mostly Cloudy,738808,27.0,2.0
1697363460.0,58.0,44.0,60.0,NNW,10.0,17.0,29.5,0.0,Mostly Cloudy,738808,27.0,17.0
1697367060.0,58.0,42.0,56.0,N,17.0,0.0,29.5,0.0,Mostly Cloudy,738808,27.0,2.0
1697370660.0,59.0,41.0,51.0,NW,20.0,25.0,29.49,0.0,Mostly Cloudy,738808,27.0,16.0
1697374260.0,60.0,40.0,47.0,NW,12.0,24.0,29.49,0.0,Mostly Cloudy,738808,27.0,16.0
1697377860.0,61.0,40.0,46.0,NW,14.0,0.0,29.48,0.0,Mostly Cloudy,738808,27.0,16.0
1697381460.0,60.0,39.0,46.0,NW,17.0,0.0,29.48,0.0,Mostly Cloudy,738808,27.0,16.0
1697385060.0,61.0,40.0,46.0,WNW,16.0,0.0,29.49,0.0,Mostly Cloudy,738808,27.0,15.0
1697388660.0,59.0,37.0,44.0,NW,15.0,0.0,29.51,0.0,Mostly Cloudy,738808,27.0,16.0
1697392260.0,59.0,39.0,48.0,NW,17.0,24.0,29.53,0.0,Mostly Cloudy,738808,27.0,16.0
1697395860.0,58.0,41.0,53.0,NW,17.0,0.0,29.55,0.0,Mostly Cloudy,738808,27.0,16.0
1697399460.0,56.0,40.0,55.0,WNW,15.0,0.0,29.57,0.0,Partly Cloudy,738808,29.0,15.0
1697403060.0,55.0,41.0,59.0,NW,14.0,0.0,29.58,0.0,Fair,738808,33.0,16.0
1697406660.0,54.0,41.0,62.0,WNW,20.0,0.0,29.57,0.0,Fair,738808,33.0,15.0
1697410260.0,53.0,42.0,66.0,WNW,17.0,0.0,29.57,0.0,Fair,738808,33.0,15.0
1697413860.0,52.0,41.0,66.0,WNW,17.0,0.0,29.57,0.0,Fair,738808,33.0,15.0
1697417460.0,52.0,41.0,66.0,WNW,17.0,0.0,29.57,0.0,Fair,738809,33.0,15.0
1697421060.0,51.0,41.0,68.0,WNW,12.0,0.0,29.57,0.0,Fair,738809,33.0,15.0
1697424660.0,51.0,41.0,68.0,WNW,9.0,18.0,29.57,0.0,Fair,738809,33.0,15.0
1697428260.0,51.0,41.0,68.0,WNW,16.0,0.0,29.57,0.0,Fair,738809,33.0,15.0
1697431860.0,50.0,41.0,71.0,WNW,13.0,0.0,29.57,0.0,Fair,738809,33.0,15.0
1697435460.0,50.0,41.0,71.0,WNW,10.0,0.0,29.58,0.0,Fair,738809,33.0,15.0
1697439060.0,50.0,42.0,74.0,NW,9.0,0.0,29.59,0.0,Fair,738809,33.0,16.0
1697442660.0,52.0,43.0,71.0,WNW,9.0,0.0,29.59,0.0,Mostly Cloudy,738809,27.0,15.0
1697446260.0,53.0,44.0,71.0,NW,9.0,0.0,29.6,0.0,Mostly Cloudy,738809,27.0,16.0
1697449860.0,56.0,45.0,67.0,NW,9.0,0.0,29.6,0.0,Mostly Cloudy,738809,27.0,16.0
1697453460.0,59.0,44.0,58.0,NNW,12.0,0.0,29.61,0.0,Mostly Cloudy,738809,27.0,17.0
1697457060.0,61.0,44.0,54.0,N,13.0,21.0,29.6,0.0,Partly Cloudy,738809,29.0,2.0
1697460660.0,63.0,41.0,45.0,N,13.0,0.0,29.59,0.0,Partly Cloudy,738809,29.0,2.0
1697464260.0,64.0,43.0,46.0,NW,8.0,0.0,29.58,0.0,Partly Cloudy,738809,29.0,16.0
1697467860.0,65.0,42.0,43.0,NNW,13.0,0.0,29.58,0.0,Partly Cloudy,738809,29.0,17.0
1697471460.0,60.0,45.0,57.0,N,13.0,0.0,29.61,0.0,Mostly Cloudy,738809,27.0,2.0
1697475060.0,60.0,47.0,62.0,NNW,7.0,0.0,29.62,0.0,Mostly Cloudy,738809,27.0,17.0
1697478660.0,60.0,45.0,57.0,NNW,8.0,0.0,29.64,0.0,Mostly Cloudy,738809,27.0,17.0
1697482260.0,60.0,46.0,60.0,NW,9.0,0.0,29.66,0.0,Mostly Cloudy,738809,27.0,16.0
1697485860.0,59.0,46.0,62.0,NNW,8.0,0.0,29.68,0.0,Mostly Cloudy,738809,27.0,17.0
1697489460.0,58.0,46.0,65.0,NNW,7.0,0.0,29.7,0.0,Mostly Cloudy,738809,27.0,17.0
1697493060.0,58.0,46.0,65.0,N,10.0,0.0,29.71,0.0,Partly Cloudy,738809,29.0,2.0
1697496660.0,57.0,46.0,67.0,NNW,10.0,0.0,29.72,0.0,Partly Cloudy,738809,29.0,17.0
1697500260.0,56.0,46.0,69.0,N,8.0,0.0,29.74,0.0,Partly Cloudy,738809,29.0,2.0
1697503860.0,55.0,46.0,72.0,N,8.0,0.0,29.75,0.0,Partly Cloudy,738810,29.0,2.0
1697507460.0,55.0,46.0,72.0,N,10.0,0.0,29.76,0.0,Mostly Cloudy,738810,27.0,2.0
1697511060.0,55.0,47.0,74.0,NNW,7.0,0.0,29.77,0.0,Mostly Cloudy,738810,27.0,17.0
1697514660.0,54.0,46.0,75.0,NNW,8.0,0.0,29.78,0.0,Partly Cloudy,738810,29.0,17.0
1697518260.0,54.0,46.0,75.0,N,8.0,0.0,29.8,0.0,Partly Cloudy,738810,29.0,2.0
1697521860.0,53.0,45.0,74.0,N,9.0,0.0,29.82,0.0,Fair,738810,33.0,2.0
1697525460.0,54.0,46.0,75.0,N,8.0,0.0,29.85,0.0,Partly Cloudy,738810,29.0,2.0
1697529060.0,56.0,46.0,69.0,N,8.0,0.0,29.88,0.0,Mostly Cloudy,738810,27.0,2.0
1697532660.0,58.0,46.0,65.0,N,7.0,0.0,29.89,0.0,Mostly Cloudy,738810,27.0,2.0
1697536260.0,60.0,46.0,60.0,VAR,5.0,0.0,29.9,0.0,Mostly Cloudy,738810,27.0,1.0
1697539860.0,59.0,44.0,58.0,NE,5.0,0.0,29.91,0.0,Mostly Cloudy,738810,27.0,4.0
1697543460.0,61.0,45.0,56.0,ENE,10.0,0.0,29.9,0.0,Mostly Cloudy,738810,27.0,5.0
1697547060.0,61.0,44.0,54.0,NW,10.0,0.0,29.91,0.0,Mostly Cloudy,738810,27.0,16.0
1697550660.0,62.0,43.0,50.0,N,9.0,0.0,29.91,0.0,Mostly Cloudy,738810,27.0,2.0
1697554260.0,64.0,41.0,43.0,NNW,12.0,0.0,29.91,0.0,Partly Cloudy,738810,29.0,17.0
1697557860.0,64.0,42.0,45.0,NNW,10.0,0.0,29.92,0.0,Mostly Cloudy,738810,27.0,17.0
1697561460.0,62.0,42.0,48.0,NW,7.0,0.0,29.94,0.0,Partly Cloudy,738810,29.0,16.0
1697565060.0,61.0,43.0,52.0,NW,6.0,0.0,29.96,0.0,Mostly Cloudy,738810,27.0,16.0
1697568660.0,61.0,44.0,54.0,NNW,5.0,0.0,29.98,0.0,Mostly Cloudy,738810,27.0,17.0
1697572260.0,60.0,45.0,57.0,N,3.0,0.0,30.0,0.0,Mostly Cloudy,738810,27.0,2.0
1697575860.0,59.0,45.0,60.0,NNE,5.0,0.0,30.01,0.0,Mostly Cloudy,738810,27.0,3.0
1697579460.0,59.0,46.0,62.0,N,5.0,0.0,30.02,0.0,Mostly Cloudy,738810,27.0,2.0
1697583060.0,58.0,45.0,62.0,CALM,0.0,0.0,30.03,0.0,Mostly Cloudy,738810,27.0,0.0
1697586660.0,58.0,47.0,67.0,N,3.0,0.0,30.04,0.0,Partly Cloudy,738810,29.0,2.0
1697590260.0,57.0,46.0,67.0,CALM,0.0,0.0,30.06,0.0,Partly Cloudy,738811,29.0,0.0
1697593860.0,56.0,48.0,75.0,CALM,0.0,0.0,30.06,0.0,Mostly Cloudy,738811,27.0,0.0
1697597460.0,56.0,48.0,75.0,NNE,3.0,0.0,30.06,0.0,Cloudy,738811,26.0,3.0
1697601060.0,57.0,47.0,69.0,N,3.0,0.0,30.07,0.0,Cloudy,738811,26.0,2.0
1697604660.0,57.0,46.0,67.0,NNE,3.0,0.0,30.08,0.0,Cloudy,738811,26.0,3.0
1697608260.0,57.0,47.0,69.0,ENE,7.0,0.0,30.09,0.0,Mostly Cloudy,738811,27.0,5.0
1697611860.0,57.0,48.0,72.0,NNE,3.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,3.0
1697615460.0,58.0,49.0,72.0,ENE,3.0,0.0,30.13,0.0,Mostly Cloudy,738811,27.0,5.0
1697619060.0,59.0,50.0,72.0,NE,3.0,0.0,30.14,0.0,Cloudy,738811,26.0,4.0
1697622660.0,62.0,52.0,70.0,NNE,6.0,0.0,30.14,0.0,Mostly Cloudy,738811,27.0,3.0
1697626260.0,62.0,51.0,67.0,NE,6.0,0.0,30.14,0.0,Mostly Cloudy,738811,27.0,4.0
1697629860.0,62.0,49.0,62.0,NE,5.0,0.0,30.12,0.0,Mostly Cloudy,738811,27.0,4.0
1697633460.0,61.0,50.0,67.0,ENE,7.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,5.0
1697637060.0,61.0,51.0,70.0,ENE,7.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,5.0
1697640660.0,61.0,50.0,67.0,E,7.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,6.0
1697644260.0,62.0,50.0,65.0,ESE,5.0,0.0,30.1,0.0,Mostly Cloudy,738811,27.0,7.0
1697647860.0,61.0,48.0,62.0,S,7.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,10.0
1697651460.0,61.0,48.0,62.0,S,8.0,0.0,30.11,0.0,Mostly Cloudy,738811,27.0,10.0
1697655060.0,60.0,48.0,64.0,S,7.0,0.0,30.12,0.0,Mostly Cloudy,738811,27.0,10.0
1697658660.0,60.0,48.0,64.0,S,6.0,0.0,30.13,0.0,Mostly Cloudy,738811,27.0,10.0
1697662260.0,60.0,49.0,67.0,S,5.0,0.0,30.14,0.0,Mostly Cloudy,738811,27.0,10.0
1697665860.0,59.0,49.0,69.0,S,6.0,0.0,30.13,0.0,Partly Cloudy,738811,29.0,10.0
1697669460.0,59.0,50.0,72.0,SSW,6.0,0.0,30.13,0.0,Fair,738811,33.0,11.0
1697673060.0,57.0,49.0,74.0,SSW,5.0,0.0,30.13,0.0,Fair,738811,33.0,11.0
1697676660.0,55.0,48.0,77.0,S,3.0,0.0,30.13,0.0,Fair,738812,33.0,10.0
1697680260.0,56.0,49.0,77.0,SSW,5.0,0.0,30.13,0.0,Fair,738812,33.0,11.0
1697683860.0,54.0,48.0,80.0,S,3.0,0.0,30.12,0.0,Fair,738812,33.0,10.0
1697687460.0,54.0,47.0,77.0,SSW,5.0,0.0,30.12,0.0,Fair,738812,33.0,11.0
1697691060.0,54.0,46.0,75.0,S,3.0,0.0,30.13,0.0,Fair,738812,33.0,10.0
1697694660.0,53.0,47.0,80.0,CALM,0.0,0.0,30.14,0.0,Fair,738812,33.0,0.0
1697698260.0,54.0,48.0,80.0,SSW,3.0,0.0,30.14,0.0,Fair,738812,33.0,11.0
1697701860.0,57.0,50.0,77.0,SW,6.0,0.0,30.15,0.0,Fair,738812,33.0,12.0
1697705460.0,60.0,46.0,60.0,SSW,7.0,0.0,30.15,0.0,Fair,738812,33.0,11.0
1697709060.0,62.0,41.0,46.0,SW,10.0,0.0,30.14,0.0,Fair,738812,33.0,12.0
1697712660.0,63.0,41.0,45.0,WSW,9.0,0.0,30.13,0.0,Fair,738812,33.0,13.0
1697716260.0,64.0,42.0,45.0,VAR,6.0,0.0,30.1,0.0,Fair,738812,33.0,1.0
1697719860.0,65.0,42.0,43.0,SSW,8.0,0.0,30.07,0.0,Partly Cloudy,738812,29.0,11.0
1697723460.0,66.0,43.0,43.0,S,13.0,17.0,30.05,0.0,Partly Cloudy,738812,29.0,10.0
1697727060.0,64.0,43.0,46.0,S,13.0,0.0,30.05,0.0,Mostly Cloudy,738812,27.0,10.0
1697730660.0,62.0,44.0,52.0,S,13.0,0.0,30.04,0.0,Mostly Cloudy,738812,27.0,10.0
1697734260.0,62.0,47.0,58.0,S,10.0,0.0,30.03,0.0,Mostly Cloudy,738812,27.0,10.0
1697737860.0,61.0,49.0,64.0,S,12.0,0.0,30.03,0.0,Mostly Cloudy,738812,27.0,10.0
1697741460.0,61.0,51.0,70.0,S,8.0,0.0,30.01,0.0,Mostly Cloudy,738812,27.0,10.0
1697745060.0,61.0,51.0,70.0,S,12.0,0.0,30.01,0.0,Mostly Cloudy,738812,27.0,10.0
1697748660.0,61.0,52.0,72.0,S,10.0,0.0,30.0,0.0,Mostly Cloudy,738812,27.0,10.0
1697752260.0,61.0,53.0,75.0,S,10.0,0.0,29.99,0.0,Mostly Cloudy,738812,27.0,10.0
1697755860.0,61.0,54.0,78.0,S,8.0,0.0,29.98,0.0,Mostly Cloudy,738812,27.0,10.0
1697759460.0,61.0,53.0,75.0,S,10.0,0.0,29.96,0.0,Mostly Cloudy,738812,27.0,10.0
1697763060.0,60.0,54.0,80.0,S,8.0,0.0,29.94,0.0,Mostly Cloudy,738813,27.0,10.0
1697766660.0,60.0,54.0,80.0,S,8.0,0.0,29.91,0.0,Mostly Cloudy,738813,27.0,10.0
1697770260.0,62.0,54.0,75.0,SSE,14.0,0.0,29.88,0.0,Light Rain,738813,120.0,9.0
1697773860.0,61.0,54.0,78.0,SSE,8.0,0.0,29.85,0.0,Light Rain,738813,120.0,9.0
1697777460.0,60.0,56.0,86.0,SE,7.0,0.0,29.84,0.0,Light Rain,738813,120.0,8.0
1697778360.0,60.0,56.0,86.0,SE,8.0,0.0,29.84,0.0,Light Rain,738813,120.0,8.0
1697781060.0,60.0,56.0,86.0,SE,9.0,0.0,29.81,0.1,Cloudy,738813,26.0,8.0
1697784480.0,63.0,57.0,82.0,SE,13.0,21.0,29.79,0.0,Light Rain,738813,120.0,8.0
1697784660.0,62.0,58.0,86.0,SE,13.0,18.0,29.79,0.0,Light Rain,738813,120.0,8.0
1697788260.0,63.0,58.0,84.0,SSE,10.0,0.0,29.78,0.0,Cloudy,738813,26.0,9.0
1697791380.0,62.0,58.0,86.0,SSE,18.0,29.0,29.77,0.1,Rain,738813,12.0,9.0
1697791860.0,62.0,58.0,86.0,SSE,16.0,25.0,29.78,0.1,Heavy Rain,738813,121.0,9.0
1697793780.0,62.0,59.0,90.0,SSE,15.0,25.0,29.77,0.1,Light Rain,738813,120.0,9.0
1697795280.0,63.0,59.0,88.0,SSE,14.0,0.0,29.75,0.1,Cloudy,738813,26.0,9.0
1697795460.0,63.0,60.0,90.0,SSE,12.0,0.0,29.75,0.1,Cloudy,738813,26.0,9.0
1697795940.0,63.0,59.0,87.0,SSE,14.0,0.0,29.75,0.0,Cloudy,738813,26.0,9.0
1697797800.0,63.0,59.0,87.0,SSE,14.0,0.0,29.73,0.0,Rain,738813,12.0,9.0
1697799060.0,63.0,60.0,90.0,S,13.0,25.0,29.73,0.1,Light Rain,738813,120.0,10.0
1697799240.0,63.0,60.0,90.0,S,13.0,0.0,29.73,0.0,Rain,738813,12.0,10.0
1697801700.0,64.0,60.0,87.0,S,14.0,0.0,29.7,0.0,Cloudy,738813,26.0,10.0
1697802660.0,64.0,60.0,87.0,SSE,13.0,0.0,29.69,0.0,Cloudy,738813,26.0,9.0
1697804940.0,65.0,60.0,84.0,S,17.0,0.0,29.66,0.0,Cloudy,738813,26.0,10.0
1697806260.0,64.0,60.0,87.0,S,14.0,24.0,29.65,0.0,Cloudy,738813,26.0,10.0
1697806980.0,64.0,59.0,84.0,SSE,17.0,0.0,29.65,0.0,Cloudy,738813,26.0,9.0
1697809860.0,64.0,60.0,87.0,S,10.0,0.0,29.62,0.0,Light Rain,738813,120.0,10.0
1697811840.0,64.0,60.0,87.0,S,8.0,0.0,29.62,0.0,Rain,738813,12.0,10.0
1697813460.0,64.0,60.0,87.0,SSE,9.0,0.0,29.62,0.1,Rain,738813,12.0,9.0
1697813880.0,63.0,60.0,90.0,S,8.0,0.0,29.61,0.0,Light Rain,738813,120.0,10.0
1697816100.0,64.0,60.0,87.0,S,8.0,0.0,29.59,0.0,Light Rain,738813,120.0,10.0
1697817060.0,64.0,60.0,87.0,SSE,8.0,0.0,29.59,0.1,Rain,738813,12.0,9.0
1697820660.0,63.0,59.0,87.0,E,13.0,0.0,29.55,0.1,Light Rain,738813,120.0,6.0
1697821500.0,63.0,59.0,87.0,SE,12.0,0.0,29.55,0.0,Cloudy,738813,26.0,8.0
1697824260.0,63.0,59.0,87.0,ESE,10.0,0.0,29.53,0.0,Cloudy,738813,26.0,7.0
1697825460.0,63.0,59.0,87.0,SE,7.0,0.0,29.53,0.0,Cloudy,738813,26.0,8.0
1697827560.0,64.0,59.0,83.0,ESE,12.0,0.0,29.52,0.0,Cloudy,738813,26.0,7.0
1697827860.0,63.0,59.0,87.0,E,10.0,0.0,29.52,0.0,Cloudy,738813,26.0,6.0
1697828460.0,62.0,59.0,90.0,ESE,9.0,0.0,29.52,0.0,Cloudy,738813,26.0,7.0
1697829180.0,63.0,59.0,87.0,E,10.0,0.0,29.51,0.0,Cloudy,738813,26.0,6.0
1697830620.0,62.0,60.0,93.0,ESE,8.0,0.0,29.5,0.0,Cloudy,738813,26.0,7.0
1697831460.0,63.0,60.0,90.0,ESE,8.0,0.0,29.5,0.0,Cloudy,738813,26.0,7.0
1697832780.0,62.0,60.0,93.0,E,8.0,0.0,29.49,0.0,Cloudy,738813,26.0,6.0
1697833500.0,62.0,60.0,93.0,E,7.0,0.0,29.49,0.0,Light Rain,738813,120.0,6.0
1697835060.0,62.0,59.0,90.0,E,8.0,0.0,29.46,0.0,Light Rain,738813,120.0,6.0
1697835180.0,62.0,59.0,90.0,ENE,7.0,0.0,29.46,0.0,Mostly Cloudy,738813,27.0,5.0
1697838660.0,62.0,59.0,90.0,E,6.0,0.0,29.44,0.0,Mostly Cloudy,738813,27.0,6.0
1697839140.0,62.0,59.0,90.0,E,6.0,0.0,29.43,0.0,Cloudy,738813,26.0,6.0
1697842260.0,62.0,60.0,93.0,ENE,5.0,0.0,29.41,0.0,Cloudy,738813,26.0,5.0
1697844900.0,62.0,60.0,93.0,CALM,0.0,0.0,29.38,0.0,Heavy Rain,738813,121.0,0.0
1697845560.0,63.0,61.0,94.0,CALM,0.0,0.0,29.37,0.1,Heavy Rain,738813,121.0,0.0
1697845860.0,62.0,60.0,93.0,CALM,0.0,0.0,29.37,0.2,Rain,738813,12.0,0.0
1697847420.0,62.0,60.0,93.0,ESE,3.0,0.0,29.36,0.1,Rain,738814,12.0,7.0
1697848140.0,62.0,60.0,93.0,SE,3.0,0.0,29.36,0.1,Light Rain,738814,120.0,8.0
1697849040.0,62.0,59.0,90.0,E,6.0,0.0,29.36,0.1,Cloudy,738814,26.0,6.0
1697849460.0,62.0,60.0,93.0,E,3.0,0.0,29.36,0.1,Cloudy,738814,26.0,6.0
1697852760.0,63.0,61.0,94.0,ENE,5.0,0.0,29.33,0.0,Cloudy,738814,26.0,5.0
1697853060.0,62.0,60.0,93.0,ENE,3.0,0.0,29.33,0.0,Cloudy,738814,26.0,5.0
1697856300.0,63.0,61.0,94.0,E,5.0,0.0,29.31,0.0,Cloudy,738814,26.0,6.0
1697856660.0,61.0,59.0,93.0,E,3.0,0.0,29.31,0.0,Cloudy,738814,26.0,6.0
1697858040.0,61.0,59.0,93.0,CALM,0.0,0.0,29.3,0.0,Cloudy,738814,26.0,0.0
1697860260.0,61.0,60.0,97.0,CALM,0.0,0.0,29.3,0.0,Mostly Cloudy,738814,27.0,0.0
1697863380.0,61.0,59.0,93.0,CALM,0.0,0.0,29.27,0.0,Cloudy,738814,26.0,0.0
1697863860.0,61.0,59.0,93.0,CALM,0.0,0.0,29.27,0.0,Cloudy,738814,26.0,0.0
1697866200.0,61.0,59.0,93.0,CALM,0.0,0.0,29.27,0.0,Cloudy,738814,26.0,0.0
1697867340.0,61.0,57.0,88.0,NNW,8.0,0.0,29.27,0.0,Cloudy,738814,26.0,17.0
1697867460.0,61.0,58.0,90.0,NNW,8.0,0.0,29.27,0.0,Cloudy,738814,26.0,17.0
1697871060.0,61.0,58.0,90.0,NNW,6.0,0.0,29.26,0.1,Light Rain,738814,120.0,17.0
1697871660.0,60.0,57.0,90.0,NW,9.0,0.0,29.26,0.0,Heavy Rain,738814,121.0,16.0
1697874660.0,59.0,57.0,93.0,NW,13.0,0.0,29.25,0.4,Rain,738814,12.0,16.0
1697875200.0,59.0,56.0,90.0,NW,16.0,0.0,29.25,0.0,Light Rain,738814,120.0,16.0
1697878260.0,59.0,55.0,87.0,NW,15.0,0.0,29.24,0.0,Light Rain,738814,120.0,16.0
1697881860.0,58.0,55.0,90.0,WNW,15.0,0.0,29.24,0.0,Light Rain,738814,120.0,15.0
1697885460.0,59.0,54.0,83.0,NW,20.0,28.0,29.22,0.0,Cloudy,738814,26.0,16.0
1697888280.0,60.0,53.0,78.0,WNW,20.0,25.0,29.22,0.0,Light Rain,738814,120.0,15.0
1697889060.0,59.0,52.0,78.0,WNW,20.0,28.0,29.22,0.0,Light Rain,738814,120.0,15.0
1697892660.0,61.0,51.0,70.0,WNW,22.0,30.0,29.22,0.0,Partly Cloudy / Windy,738814,2924.0,15.0
